a,p,q,f,l,T,m,M
3800412516,87840.00000000,0.02395000,5723750592,5723750596,1767229291965,False,True
3800412517,87840.06000000,0.00006000,5723750597,5723750597,1767229291965,False,True
3800412518,87840.12000000,0.00018000,5723750598,5723750600,1767229291965,False,True
3800412519,87840.18000000,0.00106000,5723750601,5723750604,1767229291965,False,True
3800412520,87840.20000000,0.00093000,5723750605,5723750612,1767229291965,False,True
3800412521,87840.57000000,0.00018000,5723750613,5723750615,1767229291965,False,True
3800412522,87840.58000000,0.00007000,5723750616,5723750616,1767229292140,False,True
3800412523,87840.58000000,0.00136000,5723750617,5723750617,1767229292416,False,True
3800412524,87840.58000000,0.00170000,5723750618,5723750618,1767229293355,False,True
3800412525,87840.57000000,0.00234000,5723750619,5723750619,1767229294636,True,True
3800412526,87840.58000000,0.00367000,5723750620,5723750620,1767229294773,False,True
3800412527,87840.58000000,0.00367000,5723750621,5723750621,1767229294773,False,True
3800412528,87840.58000000,0.00367000,5723750622,5723750622,1767229294773,False,True
3800412529,87840.58000000,0.02402000,5723750623,5723750623,1767229294775,False,True
3800412530,87840.57000000,0.00008000,5723750624,5723750624,1767229294812,True,True
3800412531,87840.58000000,0.00015000,5723750625,5723750625,1767229294923,False,True
3800412532,87840.58000000,0.00584000,5723750626,5723750626,1767229296109,False,True
3800412533,87840.58000000,0.00728000,5723750627,5723750627,1767229296122,False,True
3800412534,87840.58000000,0.02632000,5723750628,5723750628,1767229296131,False,True
3800412535,87840.58000000,0.06596000,5723750629,5723750697,1767229296665,False,True
3800412536,87840.59000000,0.00230000,5723750698,5723750721,1767229296665,False,True
3800412537,87840.60000000,0.00111000,5723750722,5723750725,1767229296665,False,True
3800412538,87840.76000000,0.00113000,5723750726,5723750730,1767229296665,False,True
3800412539,87840.99000000,0.00018000,5723750731,5723750733,1767229296665,False,True
3800412540,87841.00000000,0.01020000,5723750734,5723750737,1767229296665,False,True
3800412541,87841.34000000,0.00006000,5723750738,5723750738,1767229296665,False,True
3800412542,87841.40000000,0.00007000,5723750739,5723750739,1767229296665,False,True
3800412543,87841.49000000,0.00018000,5723750740,5723750742,1767229296665,False,True
3800412544,87841.60000000,0.00082000,5723750743,5723750746,1767229296665,False,True
3800412545,87842.00000000,0.00136000,5723750747,5723750753,1767229296665,False,True
3800412546,87842.13000000,0.00018000,5723750754,5723750756,1767229296665,False,True
3800412547,87842.35000000,0.00006000,5723750757,5723750757,1767229296665,False,True
3800412548,87842.40000000,0.00018000,5723750758,5723750760,1767229296665,False,True
3800412549,87842.41000000,0.05004000,5723750761,5723750763,1767229296665,False,True
3800412550,87842.44000000,0.00012000,5723750764,5723750765,1767229296665,False,True
3800412551,87842.45000000,0.00779000,5723750766,5723750766,1767229296675,False,True
3800412552,87842.45000000,0.00135000,5723750767,5723750767,1767229298003,False,True
3800412553,87842.45000000,0.00007000,5723750768,5723750768,1767229298594,False,True
3800412554,87842.45000000,0.00022000,5723750769,5723750769,1767229299238,False,True
3800412555,87842.45000000,0.00057000,5723750770,5723750770,1767229299286,False,True
3800412556,87842.45000000,0.00627000,5723750771,5723750771,1767229301207,False,True
3800412557,87842.44000000,0.05822000,5723750772,5723750772,1767229301442,True,True
3800412558,87842.45000000,0.31080000,5723750773,5723750826,1767229301765,False,True
3800412559,87842.46000000,0.00218000,5723750827,5723750848,1767229301765,False,True
3800412560,87842.56000000,0.00149000,5723750849,5723750853,1767229301765,False,True
3800412561,87842.58000000,0.00018000,5723750854,5723750856,1767229301765,False,True
3800412562,87843.19000000,0.00327000,5723750857,5723750861,1767229301765,False,True
3800412563,87843.41000000,0.05701000,5723750862,5723750862,1767229301765,False,True
3800412564,87843.74000000,0.00021000,5723750863,5723750865,1767229301765,False,True
3800412565,87843.90000000,0.00024000,5723750866,5723750869,1767229301765,False,True
3800412566,87843.91000000,0.00277000,5723750870,5723750873,1767229301765,False,True
3800412567,87844.00000000,0.00118000,5723750874,5723750877,1767229301765,False,True
3800412568,87844.08000000,0.00006000,5723750878,5723750878,1767229301765,False,True
3800412569,87844.33000000,0.00007000,5723750879,5723750879,1767229301765,False,True
3800412570,87844.43000000,0.00012000,5723750880,5723750881,1767229301765,False,True
3800412571,87844.44000000,0.00056000,5723750882,5723750887,1767229302033,False,True
3800412572,87844.44000000,0.03084000,5723750888,5723750890,1767229305186,False,True
3800412573,87844.43000000,0.03084000,5723750891,5723750891,1767229305366,True,True
3800412574,87844.44000000,0.00011000,5723750892,5723750892,1767229305602,False,True
3800412575,87844.44000000,0.00027000,5723750893,5723750896,1767229305809,False,True
3800412576,87844.44000000,0.01026000,5723750897,5723750939,1767229306015,False,True
3800412577,87844.45000000,0.00242000,5723750940,5723750965,1767229306015,False,True
3800412578,87844.81000000,0.00099000,5723750966,5723750969,1767229306015,False,True
3800412579,87844.89000000,0.00115000,5723750970,5723750974,1767229306015,False,True
3800412580,87844.93000000,0.00018000,5723750975,5723750977,1767229306015,False,True
3800412581,87844.94000000,0.01021000,5723750978,5723750983,1767229306015,False,True
3800412582,87845.27000000,0.00018000,5723750984,5723750986,1767229306015,False,True
3800412583,87846.00000000,0.00118000,5723750987,5723750990,1767229306015,False,True
3800412584,87846.21000000,0.00030000,5723750991,5723750995,1767229306015,False,True
3800412585,87846.71000000,0.00018000,5723750996,5723750998,1767229306015,False,True
3800412586,87846.72000000,0.04992000,5723750999,5723751005,1767229306015,False,True
3800412587,87847.08000000,0.00006000,5723751006,5723751006,1767229306015,False,True
3800412588,87847.26000000,0.00007000,5723751007,5723751007,1767229306015,False,True
3800412589,87847.42000000,0.00012000,5723751008,5723751009,1767229306015,False,True
3800412590,87847.43000000,0.00018000,5723751010,5723751012,1767229306015,False,True
3800412591,87847.44000000,0.00591000,5723751013,5723751015,1767229306024,False,True
3800412592,87847.43000000,0.00011000,5723751016,5723751016,1767229306461,True,True
3800412593,87847.44000000,0.04134000,5723751017,5723751017,1767229307442,False,True
3800412594,87847.44000000,0.00006000,5723751018,5723751018,1767229308484,False,True
3800412595,87847.44000000,0.00008000,5723751019,5723751019,1767229308596,False,True
3800412596,87847.44000000,0.00007000,5723751020,5723751020,1767229309177,False,True
3800412597,87847.43000000,0.00006000,5723751021,5723751021,1767229309663,True,True
3800412598,87847.44000000,0.00027000,5723751022,5723751022,1767229310609,False,True
3800412599,87847.44000000,0.00569000,5723751023,5723751023,1767229310887,False,True
3800412600,87847.43000000,0.00063000,5723751024,5723751024,1767229311000,True,True
3800412601,87847.43000000,0.03958000,5723751025,5723751025,1767229311448,True,True
3800412602,87847.43000000,0.00222000,5723751026,5723751026,1767229312443,True,True
3800412603,87847.44000000,0.04234000,5723751027,5723751027,1767229312449,False,True
3800412604,87847.43000000,0.00029000,5723751028,5723751028,1767229314507,True,True
3800412605,87847.43000000,0.00059000,5723751029,5723751029,1767229314579,True,True
3800412606,87847.43000000,0.04328000,5723751030,5723751030,1767229316441,True,True
3800412607,87847.43000000,0.00014000,5723751031,5723751031,1767229317026,True,True
3800412608,87847.44000000,0.03954000,5723751032,5723751032,1767229318678,False,True
3800412609,87847.44000000,0.00007000,5723751033,5723751033,1767229319193,False,True
3800412610,87847.44000000,0.00010000,5723751034,5723751034,1767229320393,False,True
3800412611,87847.43000000,0.00023000,5723751035,5723751035,1767229320432,True,True
3800412612,87847.43000000,0.00025000,5723751036,5723751036,1767229320451,True,True
3800412613,87847.44000000,0.03954000,5723751037,5723751037,1767229320678,False,True
3800412614,87847.43000000,0.00074000,5723751038,5723751038,1767229320968,True,True
3800412615,87847.43000000,0.00056000,5723751039,5723751039,1767229321029,True,True
3800412616,87847.43000000,0.04695000,5723751040,5723751040,1767229321441,True,True
3800412617,87847.44000000,0.00007000,5723751041,5723751041,1767229322489,False,True
3800412618,87847.44000000,0.00017000,5723751042,5723751042,1767229325820,False,True
3800412619,87847.44000000,0.00007000,5723751043,5723751043,1767229325880,False,True
3800412620,87847.43000000,0.04687000,5723751044,5723751044,1767229326455,True,True
3800412621,87847.44000000,0.00647000,5723751045,5723751045,1767229326591,False,True
3800412622,87847.44000000,0.00073000,5723751046,5723751046,1767229327510,False,True
3800412623,87847.44000000,0.00005000,5723751047,5723751047,1767229327865,False,True
3800412624,87847.43000000,0.00071000,5723751048,5723751048,1767229328032,True,True
3800412625,87847.43000000,0.00100000,5723751049,5723751049,1767229328670,True,True
3800412626,87847.44000000,0.00063000,5723751050,5723751050,1767229329890,False,True
3800412627,87847.44000000,0.00065000,5723751051,5723751051,1767229330074,False,True
3800412628,87847.44000000,0.00061000,5723751052,5723751052,1767229330080,False,True
3800412629,87847.44000000,0.02590000,5723751053,5723751053,1767229330111,False,True
3800412630,87847.44000000,0.00021000,5723751054,5723751055,1767229331226,False,True
3800412631,87847.44000000,0.00050000,5723751056,5723751063,1767229331234,False,True
3800412632,87847.44000000,0.00006000,5723751064,5723751064,1767229331933,False,True
3800412633,87847.44000000,0.00022000,5723751065,5723751068,1767229332105,False,True
3800412634,87847.44000000,0.00022000,5723751069,5723751072,1767229332115,False,True
3800412635,87847.44000000,0.00084000,5723751073,5723751086,1767229332515,False,True
3800412636,87847.43000000,0.00063000,5723751087,5723751087,1767229332860,True,True
3800412637,87847.44000000,0.00016000,5723751088,5723751091,1767229333576,False,True
3800412638,87847.44000000,0.00008000,5723751092,5723751093,1767229333939,False,True
3800412639,87847.44000000,0.00015000,5723751094,5723751097,1767229334356,False,True
3800412640,87847.43000000,0.00056000,5723751098,5723751098,1767229334422,True,True
3800412641,87847.44000000,0.00023000,5723751099,5723751102,1767229335207,False,True
3800412642,87847.44000000,0.00022000,5723751103,5723751106,1767229335407,False,True
3800412643,87847.44000000,0.00052000,5723751107,5723751113,1767229335436,False,True
3800412644,87847.44000000,0.00017000,5723751114,5723751114,1767229337145,False,True
3800412645,87847.43000000,0.00285000,5723751115,5723751115,1767229337932,True,True
3800412646,87847.44000000,0.00007000,5723751116,5723751116,1767229339594,False,True
3800412647,87847.44000000,0.00225000,5723751117,5723751117,1767229339933,False,True
3800412648,87847.44000000,0.00015000,5723751118,5723751118,1767229340106,False,True
3800412649,87847.44000000,0.00043000,5723751119,5723751119,1767229341239,False,True
3800412650,87847.43000000,0.00578000,5723751120,5723751120,1767229341271,True,True
3800412651,87847.43000000,0.05914000,5723751121,5723751121,1767229341440,True,True
3800412652,87847.43000000,0.00034000,5723751122,5723751122,1767229342611,True,True
3800412653,87847.43000000,0.00027000,5723751123,5723751123,1767229343230,True,True
3800412654,87847.44000000,0.00022000,5723751124,5723751124,1767229343678,False,True
3800412655,87847.44000000,0.00010000,5723751125,5723751125,1767229343977,False,True
3800412656,87847.43000000,0.00103000,5723751126,5723751126,1767229344181,True,True
3800412657,87847.44000000,0.00015000,5723751127,5723751127,1767229344536,False,True
3800412658,87847.44000000,0.00013000,5723751128,5723751128,1767229344734,False,True
3800412659,87847.44000000,0.00059000,5723751129,5723751129,1767229344770,False,True
3800412660,87847.43000000,0.02097000,5723751130,5723751130,1767229345013,True,True
3800412661,87847.43000000,0.00057000,5723751131,5723751131,1767229345041,True,True
3800412662,87847.44000000,0.00012000,5723751132,5723751132,1767229345103,False,True
3800412663,87847.44000000,0.00007000,5723751133,5723751133,1767229345184,False,True
3800412664,87847.44000000,0.00068000,5723751134,5723751134,1767229345224,False,True
3800412665,87847.44000000,0.00012000,5723751135,5723751135,1767229345332,False,True
3800412666,87847.44000000,0.00682000,5723751136,5723751142,1767229345607,False,True
3800412667,87847.43000000,0.00683000,5723751143,5723751143,1767229346112,True,True
3800412668,87847.44000000,0.00069000,5723751144,5723751147,1767229346423,False,True
3800412669,87847.44000000,0.00009000,5723751148,5723751149,1767229347397,False,True
3800412670,87847.44000000,0.00009000,5723751150,5723751151,1767229347753,False,True
3800412671,87847.44000000,0.00013000,5723751152,5723751154,1767229348659,False,True
3800412672,87847.44000000,0.00005000,5723751155,5723751155,1767229348825,False,True
3800412673,87847.44000000,0.00015000,5723751156,5723751158,1767229349445,False,True
3800412674,87847.44000000,0.00045000,5723751159,5723751160,1767229350002,False,True
3800412675,87847.44000000,0.00040000,5723751161,5723751161,1767229350284,False,True
3800412676,87847.43000000,0.00052000,5723751162,5723751162,1767229350876,True,True
3800412677,87847.44000000,0.00500000,5723751163,5723751175,1767229350887,False,True
3800412678,87847.44000000,0.00650000,5723751176,5723751180,1767229350913,False,True
3800412679,87847.44000000,0.00724000,5723751181,5723751181,1767229350943,False,True
3800412680,87847.44000000,0.00015000,5723751182,5723751182,1767229350982,False,True
3800412681,87847.43000000,0.03687000,5723751183,5723751183,1767229351449,True,True
3800412682,87847.44000000,0.00029000,5723751184,5723751184,1767229352207,False,True
3800412683,87847.44000000,0.00130000,5723751185,5723751185,1767229352576,False,True
3800412684,87847.43000000,0.01138000,5723751186,5723751186,1767229353423,True,True
3800412685,87847.44000000,0.00023000,5723751187,5723751187,1767229353872,False,True
3800412686,87847.44000000,0.00064000,5723751188,5723751188,1767229354036,False,True
