a,p,q,f,l,T,m,M
1850078937,2977.37000000,0.05180000,3402569355,3402569374,1767243700074,False,True
1850078938,2977.37000000,0.06700000,3402569375,3402569381,1767243701377,False,True
1850078939,2977.37000000,0.06700000,3402569382,3402569383,1767243703329,False,True
1850078940,2977.36000000,0.00310000,3402569384,3402569384,1767243704024,True,True
1850078941,2977.37000000,0.00240000,3402569385,3402569385,1767243704139,False,True
1850078942,2977.37000000,3.00000000,3402569386,3402569439,1767243705322,False,True
1850078943,2977.36000000,0.50000000,3402569440,3402569461,1767243705571,True,True
1850078944,2977.37000000,0.06700000,3402569462,3402569483,1767243708764,False,True
1850078945,2977.37000000,0.06490000,3402569484,3402569484,1767243713148,False,True
1850078946,2977.37000000,0.13430000,3402569485,3402569485,1767243713983,False,True
1850078947,2977.36000000,0.01420000,3402569486,3402569486,1767243715794,True,True
1850078948,2977.37000000,0.00400000,3402569487,3402569487,1767243720098,False,True
1850078949,2977.36000000,0.02170000,3402569488,3402569488,1767243720973,True,True
1850078950,2977.37000000,0.02400000,3402569489,3402569489,1767243720980,False,True
1850078951,2977.37000000,0.00240000,3402569490,3402569490,1767243722325,False,True
1850078952,2977.36000000,0.22000000,3402569491,3402569491,1767243723073,True,True
1850078953,2977.37000000,0.00400000,3402569492,3402569492,1767243726494,False,True
1850078954,2977.36000000,0.00400000,3402569493,3402569493,1767243727109,True,True
1850078955,2977.37000000,0.05000000,3402569494,3402569494,1767243730032,False,True
1850078956,2977.37000000,0.06700000,3402569495,3402569495,1767243731545,False,True
1850078957,2977.37000000,0.03330000,3402569496,3402569496,1767243731834,False,True
1850078958,2977.37000000,2.76850000,3402569497,3402569497,1767243734995,False,True
1850078959,2977.37000000,0.00400000,3402569498,3402569498,1767243735858,False,True
1850078960,2977.36000000,0.01000000,3402569499,3402569499,1767243736710,True,True
1850078961,2977.36000000,0.00300000,3402569500,3402569500,1767243740904,True,True
1850078962,2977.36000000,0.00400000,3402569501,3402569501,1767243741023,True,True
1850078963,2977.37000000,0.00340000,3402569502,3402569502,1767243742346,False,True
1850078964,2977.36000000,0.16820000,3402569503,3402569503,1767243742690,True,True
1850078965,2977.36000000,0.04490000,3402569504,3402569504,1767243742694,True,True
1850078966,2977.37000000,0.16790000,3402569505,3402569506,1767243742851,False,True
1850078967,2977.37000000,0.00430000,3402569507,3402569507,1767243743147,False,True
1850078968,2977.37000000,0.00270000,3402569508,3402569508,1767243743501,False,True
1850078969,2977.37000000,0.00340000,3402569509,3402569509,1767243743805,False,True
1850078970,2977.37000000,0.00320000,3402569510,3402569510,1767243744765,False,True
1850078971,2977.37000000,0.00700000,3402569511,3402569511,1767243744841,False,True
1850078972,2977.36000000,0.96650000,3402569512,3402569512,1767243749336,True,True
1850078973,2977.37000000,0.16790000,3402569513,3402569513,1767243750436,False,True
1850078974,2977.37000000,0.00370000,3402569514,3402569514,1767243751994,False,True
1850078975,2977.37000000,0.01090000,3402569515,3402569515,1767243752258,False,True
1850078976,2977.37000000,0.00810000,3402569516,3402569516,1767243753632,False,True
1850078977,2977.37000000,0.00400000,3402569517,3402569517,1767243753657,False,True
1850078978,2977.37000000,0.03000000,3402569518,3402569518,1767243755087,False,True
1850078979,2977.37000000,0.22000000,3402569519,3402569519,1767243757452,False,True
1850078980,2977.36000000,0.00400000,3402569520,3402569520,1767243757483,True,True
1850078981,2977.37000000,0.01000000,3402569521,3402569521,1767243757579,False,True
1850078982,2977.37000000,0.50000000,3402569522,3402569522,1767243759251,False,True
1850078983,2977.37000000,0.25830000,3402569523,3402569523,1767243759282,False,True
1850078984,2977.37000000,0.00190000,3402569524,3402569524,1767243760112,False,True
1850078985,2977.37000000,0.06700000,3402569525,3402569550,1767243760169,False,True
1850078986,2977.36000000,0.00240000,3402569551,3402569551,1767243760605,True,True
1850078987,2977.36000000,0.01420000,3402569552,3402569552,1767243762316,True,True
1850078988,2977.36000000,0.03330000,3402569553,3402569553,1767243765167,True,True
1850078989,2977.37000000,0.06700000,3402569554,3402569558,1767243766413,False,True
1850078990,2977.37000000,0.01680000,3402569559,3402569559,1767243766430,False,True
1850078991,2977.37000000,0.00570000,3402569560,3402569560,1767243767929,False,True
1850078992,2977.37000000,0.06700000,3402569561,3402569561,1767243768515,False,True
1850078993,2977.37000000,0.01540000,3402569562,3402569562,1767243769131,False,True
1850078994,2977.37000000,0.00400000,3402569563,3402569563,1767243770471,False,True
1850078995,2977.36000000,0.02190000,3402569564,3402569564,1767243771092,True,True
1850078996,2977.37000000,0.00400000,3402569565,3402569565,1767243772051,False,True
1850078997,2977.36000000,0.00400000,3402569566,3402569566,1767243777487,True,True
1850078998,2977.37000000,0.07560000,3402569567,3402569592,1767243777762,False,True
1850078999,2977.37000000,0.00370000,3402569593,3402569595,1767243779055,False,True
1850079000,2977.37000000,0.08890000,3402569596,3402569633,1767243779057,False,True
1850079001,2977.38000000,0.00500000,3402569634,3402569635,1767243780839,False,True
1850079002,2977.38000000,0.37200000,3402569636,3402569643,1767243780957,False,True
1850079003,2977.38000000,0.06700000,3402569644,3402569645,1767243780958,False,True
1850079004,2977.38000000,0.06700000,3402569646,3402569648,1767243780959,False,True
1850079005,2977.38000000,0.06700000,3402569649,3402569650,1767243780959,False,True
1850079006,2977.38000000,0.06700000,3402569651,3402569667,1767243780959,False,True
1850079007,2977.38000000,0.05520000,3402569668,3402569691,1767243780960,False,True
1850079008,2977.39000000,0.00900000,3402569692,3402569696,1767243780961,False,True
1850079009,2977.40000000,0.00520000,3402569697,3402569699,1767243780961,False,True
1850079010,2977.41000000,0.00700000,3402569700,3402569703,1767243780961,False,True
1850079011,2977.42000000,0.00680000,3402569704,3402569705,1767243780961,False,True
1850079012,2977.43000000,0.00180000,3402569706,3402569706,1767243780961,False,True
1850079013,2977.44000000,0.00180000,3402569707,3402569707,1767243780961,False,True
1850079014,2977.47000000,0.00520000,3402569708,3402569710,1767243780961,False,True
1850079015,2977.48000000,0.00320000,3402569711,3402569711,1767243780961,False,True
1850079016,2977.48000000,0.03500000,3402569712,3402569719,1767243780962,False,True
1850079017,2977.49000000,0.00500000,3402569720,3402569720,1767243780962,False,True
1850079018,2977.49000000,0.04000000,3402569721,3402569723,1767243780962,False,True
1850079019,2977.49000000,0.04000000,3402569724,3402569724,1767243780963,False,True
1850079020,2977.49000000,0.04000000,3402569725,3402569725,1767243780963,False,True
1850079021,2977.49000000,0.04000000,3402569726,3402569726,1767243780963,False,True
1850079022,2977.49000000,0.04000000,3402569727,3402569727,1767243780963,False,True
1850079023,2977.49000000,0.40000000,3402569728,3402569755,1767243780965,False,True
1850079024,2977.49000000,0.01100000,3402569756,3402569761,1767243780965,False,True
1850079025,2977.50000000,0.08900000,3402569762,3402569762,1767243780965,False,True
1850079026,2977.50000000,0.59810000,3402569763,3402569771,1767243780965,False,True
1850079027,2977.52000000,0.00170000,3402569772,3402569772,1767243780965,False,True
1850079028,2977.57000000,0.00540000,3402569773,3402569775,1767243780965,False,True
1850079029,2977.58000000,0.00600000,3402569776,3402569778,1767243780965,False,True
1850079030,2977.60000000,0.00200000,3402569779,3402569779,1767243780965,False,True
1850079031,2977.61000000,0.03640000,3402569780,3402569783,1767243780965,False,True
1850079032,2977.62000000,0.15040000,3402569784,3402569784,1767243780965,False,True
1850079033,2977.62000000,0.20000000,3402569785,3402569785,1767243780965,False,True
1850079034,2977.62000000,0.02340000,3402569786,3402569797,1767243780983,False,True
1850079035,2977.62000000,0.02580000,3402569798,3402569808,1767243780984,False,True
1850079036,2977.63000000,0.01420000,3402569809,3402569816,1767243780984,False,True
1850079037,2977.65000000,0.08970000,3402569817,3402569857,1767243781037,False,True
1850079038,2977.65000000,0.05510000,3402569858,3402569881,1767243781045,False,True
1850079039,2977.66000000,0.01900000,3402569882,3402569882,1767243781054,False,True
1850079040,2977.66000000,0.01900000,3402569883,3402569883,1767243781055,False,True
1850079041,2977.66000000,0.01900000,3402569884,3402569887,1767243781055,False,True
1850079042,2977.66000000,0.01900000,3402569888,3402569898,1767243781055,False,True
1850079043,2977.66000000,0.01900000,3402569899,3402569909,1767243781055,False,True
1850079044,2977.66000000,0.01900000,3402569910,3402569918,1767243781056,False,True
1850079045,2977.66000000,0.01900000,3402569919,3402569928,1767243781059,False,True
1850079046,2977.66000000,0.04690000,3402569929,3402569949,1767243781066,False,True
1850079047,2977.66000000,0.04630000,3402569950,3402569969,1767243781074,False,True
1850079048,2977.66000000,0.00520000,3402569970,3402569971,1767243781075,False,True
1850079049,2977.67000000,0.02340000,3402569972,3402569984,1767243781075,False,True
1850079050,2977.68000000,0.00180000,3402569985,3402569985,1767243781075,False,True
1850079051,2977.69000000,0.05900000,3402569986,3402570006,1767243781077,False,True
1850079052,2977.70000000,0.00920000,3402570007,3402570011,1767243781077,False,True
1850079053,2977.71000000,0.00890000,3402570012,3402570016,1767243781077,False,True
1850079054,2977.72000000,0.10000000,3402570017,3402570029,1767243781079,False,True
1850079055,2977.72000000,0.01000000,3402570030,3402570034,1767243781087,False,True
1850079056,2977.72000000,0.01000000,3402570035,3402570039,1767243781087,False,True
1850079057,2977.72000000,0.01000000,3402570040,3402570045,1767243781087,False,True
1850079058,2977.72000000,0.07940000,3402570046,3402570080,1767243781131,False,True
1850079059,2977.73000000,0.02060000,3402570081,3402570092,1767243781131,False,True
1850079060,2977.73000000,0.00280000,3402570093,3402570094,1767243781132,False,True
1850079061,2977.74000000,0.00780000,3402570095,3402570098,1767243781132,False,True
1850079062,2977.76000000,0.00180000,3402570099,3402570099,1767243781132,False,True
1850079063,2977.77000000,0.00180000,3402570100,3402570100,1767243781132,False,True
1850079064,2977.79000000,0.00860000,3402570101,3402570105,1767243781132,False,True
1850079065,2977.80000000,0.00750000,3402570106,3402570109,1767243781132,False,True
1850079066,2977.81000000,0.00540000,3402570110,3402570112,1767243781132,False,True
1850079067,2977.82000000,0.06120000,3402570113,3402570113,1767243781133,False,True
1850079068,2977.82000000,0.10640000,3402570114,3402570145,1767243781136,False,True
1850079069,2977.83000000,0.06640000,3402570146,3402570177,1767243781138,False,True
1850079070,2977.84000000,0.02760000,3402570178,3402570186,1767243781138,False,True
1850079071,2977.85000000,0.00720000,3402570187,3402570190,1767243781138,False,True
1850079072,2977.86000000,0.05840000,3402570191,3402570191,1767243783256,False,True
1850079073,2977.86000000,0.10000000,3402570192,3402570192,1767243784252,False,True
1850079074,2977.86000000,0.46600000,3402570193,3402570193,1767243784257,False,True
1850079075,2977.86000000,0.46600000,3402570194,3402570194,1767243784257,False,True
1850079076,2977.86000000,0.46600000,3402570195,3402570195,1767243784257,False,True
1850079077,2977.86000000,0.46600000,3402570196,3402570207,1767243784257,False,True
1850079078,2977.86000000,0.07480000,3402570208,3402570240,1767243784257,False,True
1850079079,2977.87000000,0.02160000,3402570241,3402570252,1767243784257,False,True
1850079080,2977.89000000,0.00520000,3402570253,3402570254,1767243784257,False,True
1850079081,2977.90000000,0.00720000,3402570255,3402570258,1767243784257,False,True
1850079082,2977.94000000,0.00350000,3402570259,3402570260,1767243784257,False,True
1850079083,2977.95000000,0.00180000,3402570261,3402570261,1767243784257,False,True
1850079084,2977.97000000,0.01060000,3402570262,3402570267,1767243784257,False,True
1850079085,2977.98000000,0.08140000,3402570268,3402570273,1767243784257,False,True
1850079086,2977.99000000,0.00720000,3402570274,3402570277,1767243784257,False,True
1850079087,2978.00000000,0.25270000,3402570278,3402570279,1767243784257,False,True
1850079088,2978.00000000,0.46600000,3402570280,3402570283,1767243784258,False,True
1850079089,2978.00000000,0.46600000,3402570284,3402570284,1767243784259,False,True
1850079090,2978.00000000,0.09400000,3402570285,3402570326,1767243785481,False,True
1850079091,2978.01000000,0.02520000,3402570327,3402570340,1767243785481,False,True
1850079092,2978.03000000,0.00180000,3402570341,3402570341,1767243785481,False,True
1850079093,2978.04000000,0.00180000,3402570342,3402570342,1767243785481,False,True
1850079094,2978.08000000,0.01190000,3402570343,3402570347,1767243785481,False,True
1850079095,2978.10000000,0.01480000,3402570348,3402570355,1767243785481,False,True
1850079096,2978.11000000,0.05050000,3402570356,3402570356,1767243785481,False,True
1850079097,2978.11000000,0.10000000,3402570357,3402570357,1767243785481,False,True
1850079098,2978.11000000,0.02700000,3402570358,3402570359,1767243785486,False,True
1850079099,2978.11000000,0.02700000,3402570360,3402570360,1767243785487,False,True
1850079100,2978.11000000,0.02700000,3402570361,3402570361,1767243785487,False,True
1850079101,2978.11000000,0.02700000,3402570362,3402570362,1767243785487,False,True
1850079102,2978.11000000,0.02700000,3402570363,3402570363,1767243785487,False,True
1850079103,2978.11000000,0.02700000,3402570364,3402570364,1767243785487,False,True
1850079104,2978.11000000,0.02700000,3402570365,3402570365,1767243785488,False,True
1850079105,2978.10000000,0.00250000,3402570366,3402570366,1767243786454,True,True
1850079106,2978.10000000,0.00400000,3402570367,3402570367,1767243786617,True,True
1850079107,2978.11000000,0.00240000,3402570368,3402570368,1767243786785,False,True
1850079108,2978.10000000,0.26660000,3402570369,3402570369,1767243787085,True,True
1850079109,2978.11000000,0.00670000,3402570370,3402570370,1767243787780,False,True
1850079110,2978.10000000,0.03000000,3402570371,3402570371,1767243788628,True,True
1850079111,2978.10000000,0.04290000,3402570372,3402570372,1767243789649,True,True
1850079112,2978.10000000,0.12460000,3402570373,3402570373,1767243791526,True,True
1850079113,2978.11000000,0.02590000,3402570374,3402570385,1767243796657,False,True
1850079114,2978.11000000,0.20000000,3402570386,3402570420,1767243800204,False,True
1850079115,2978.11000000,0.14770000,3402570421,3402570447,1767243800205,False,True
1850079116,2978.12000000,0.02520000,3402570448,3402570461,1767243800205,False,True
